-5394.864999999811,1043.6220000001626,40.0
-5743.789999999436,439.00499999974585,22.0
-3937.4550000000854,3432.3420000004317,50.08
-1086.9800000000396,1144.0769999997115,73.0
-560.8299999997257,-59.38499999992075,57.83
-8295.914999998999,332.7779999997844,26.48
-4278.814999999483,-1346.4299999998984,31.64
-4080.0000000001546,-1488.2879999998124,39.0
-4001.1200000000003,-1296.1469999998699,35.39
-7217.6050000000205,2296.590000000208,35.99
-1248.3949999995757,-1851.8130000000497,72.4
-1217.1999999998206,-1921.1879999999865,57.74
-1409.6399999995413,-1642.2449999999387,51.71
-1034.4499999997936,-199.79999999953435,58.19
-6115.324999999956,2102.007000000121,24.62
-1122.5099999997212,-1481.8500000002928,61.79
-258.14499999931684,-130.86900000005386,45.14
-8055.280000000167,986.7900000001057,35.4
-5580.8450000001385,821.4000000004518,100.0
-1138.1500000000956,-218.67000000000303,174.33
-6643.854999999093,3120.6540000002433,36.53481408
-944.9449999998905,-2164.055999999626,105.01
-1538.1599999999908,-1479.8519999998164,53.63
-1110.014999999862,-527.4719999995909,185.29
-5672.0499999993735,3224.661000000289,48.74
-6928.60500000009,901.5420000000205,13.63
-3428.3049999991276,4490.060999999706,99.7
-3828.569999999587,3442.4430000001676,49.2
-5160.179999999244,-1574.64600000025,36.58
-7959.909999999369,791.5410000001231,37.95
-3049.0350000000176,3651.566999999822,49.38
-5549.989999999525,1553.1120000001977,38.04
-1430.9750000000322,-1844.4869999996172,55.75
-1366.4599999998472,-752.9129999998503,56.03
-3401.784999999649,10420.679999999847,65.79
-1311.8050000001347,-1903.205999999642,59.81
-6602.629999999294,538.6830000004679,51.68
-7942.654999999448,1867.46399999997,26.83
-1036.9999999993952,-252.8579999996552,69.28
-1578.70499999909,5899.7609999999695,47.26
-7976.909999999933,1308.023999999854,34.1
-6718.654999999884,3012.9839999999817,34.98738713
-1084.5149999990156,-1556.4419999996771,69.42
-5714.549999999576,3072.5910000001304,29.89
-1417.2049999997682,-1810.8540000001412,59.71
-77.26499999940017,7736.033999999819,48.25
-560.3199999998054,-25.530000000216546,121.88
-264.9449999990594,-497.3909999998227,56.58
-5711.404999999061,3052.38899999987,37.07
-5436.514999999744,3369.8490000004713,43.78
-5009.984999999162,3354.0870000000423,45.62
-5148.1099999995195,5207.231999999884,64.77
-738.3949999995565,-1807.746000000101,100.46
-5243.1399999999685,2488.5089999999223,49.77280446
-464.6099999998654,2293.5929999998875,61.0
-348.4999999994898,3003.77100000037,44.27
344.7600000004769,2842.9320000002676,25.32
-2259.0449999990624,1391.3849999999711,78.15616426
-1404.02999999921,2134.640999999753,595.0
-7369.754999999997,846.4860000002119,28.55
-4621.194999999929,2609.165999999732,35.55
-1115.3699999996293,-384.7259999995529,186.07
-355.63999999958185,-217.7819999998789,61.91
-7034.345000000073,2552.6670000004115,43.77
-1341.1299999997796,5694.744000000199,31.0
-7354.880000000108,484.40400000027495,23.21
-7432.144999999508,1248.3059999999853,140.21052007
-3932.6099999990306,1903.0949999999223,54.7
-7000.769999999079,2670.659999999849,14.971273
-7142.379999999093,2988.453000000398,47.0
-349.43499999954497,2858.472000000468,34.74
-6746.449999999769,2114.550000000001,38.06
-4671.174999999365,2066.9310000003447,39.30511385
-6360.804999999843,2651.124000000273,46.0
-8415.16999999989,401.0430000001577,25.07
-8242.36500000012,451.65900000013437,35.52
-3889.6849999999004,1873.6800000000499,76.0
-5136.804999999072,2834.384999999763,38.0588842
-6708.879999999198,2796.5339999998946,33.05325725
-4061.0449999996945,1247.7509999998092,45.03
-289.4250000000653,2627.925000000481,44.09
-7477.959999999797,2288.5979999998794,33.45
-7479.064999999423,2290.2630000004083,33.45
-4562.969999999566,2642.4660000000486,44.36
-4400.449999999197,-1867.7969999999177,48.3
-2906.82999999909,23.7539999999683,70.0
-5435.410000000118,583.0830000003643,64.92
-2103.069999999079,5783.543999999992,66.45
-6118.554999999049,1271.7270000000055,58.014744
-7006.634999999975,3788.8740000001844,23.14
-542.1299999998297,-185.8140000001427,138.0
-1023.3150000001245,7841.261999999936,34.0
-4361.944999999779,-2037.9600000001403,41.4
-6136.149999999318,2383.392000000313,37.92
-7576.984999999823,515.8169999998349,39.75
-4223.904999999206,2510.9310000000987,49.36765439
-427.63499999900034,-818.5139999998512,69.97
-5769.119999999503,1453.322999999756,39.62
-381.05499999943504,-170.2739999999423,25.0
-5838.989999999456,566.322000000092,39.78
-5121.164999999905,-193.3620000000147,36.82
-5320.234999999798,2175.9330000003984,42.68310731
-752.3349999993911,1891.9950000003425,139.11471411
-7638.354999999493,1727.715000000252,35.94
-5211.944999999006,-1491.1739999996244,37.36
-966.5349999997375,-552.7799999995793,65.62
-5090.9049999989975,3127.091999999763,37.11
-7181.394999999639,3788.208000000289,30.11
-7144.249999999203,3753.4650000004603,32.49
-6356.639999999487,291.48599999992797,62.71
-1691.5849999991651,-390.3870000002456,122.51
-222.1899999995003,-429.56999999990586,49.69
-4706.874999999826,1763.0130000002566,65.42
1347.6750000001657,2438.8919999997897,41.68
-4699.98999999909,-2045.285999999784,35.27
-4680.864999999059,-1821.8430000000012,48.13
-3832.3099999998076,-1703.4060000001077,25.96
-5823.944999999995,363.1920000002893,38.0
-2827.439999999015,-397.9350000001176,150.23905724
-4081.44500000013,-1518.813000000037,39.86
-4740.874999999747,-95.34899999982116,57.0
-8176.91499999988,845.3759999998596,32.76
-8240.920000000146,969.5850000001656,36.41
-4481.369999999032,14.874000000304477,24.08
-3121.710000000135,4166.607000000042,64.39
-5789.604999999725,1662.0029999997428,27.38
-6815.3849999996655,1315.4610000000062,39.17
-597.9750000001616,3349.4249999999824,35.17
-3997.0399999994297,-1606.5030000002664,51.33
-7542.474999999982,1031.9670000004066,36.57
-7034.004999999724,951.1590000001534,39.08
